names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Amot,-0.748859,-24.42844,0.4539421927073014,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rev3l,-0.748859,-24.386488,0.4539421927073014,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Robo2,-0.748859,-24.429787,0.4539421927073014,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mamdc2,-0.748859,-24.491306,0.4539421927073014,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dennd1a,-0.7517578,-1.0293818,0.4521967170192914,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tppp3,-0.7620354,-2.121277,0.44603887201229353,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdk5rap2,-0.7643193,-2.3158917,0.4446769762560274,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ankib1,-0.7648464,-1.7298456,0.444363029833313,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ado,-0.765637,-1.686356,0.4438923474573586,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hmgcs2,-0.77301574,-24.451437,0.43951306267622536,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ltbp1,-0.77301574,-24.529825,0.43951306267622536,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ucp3,-0.77301574,-24.734358,0.43951306267622536,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pnpla8,-0.78048235,-0.7036707,0.4351069983496465,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gria4,-0.78478664,-2.9346879,0.4325786590939945,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nckap5,-0.7971725,-24.611176,0.42535086260880806,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Znrf3,-0.7971725,-24.520685,0.42535086260880806,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Prdm16,-0.7971725,-24.429596,0.42535086260880806,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mgat4c,-0.8040242,-2.41651,0.42138298903536275,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfp516,-0.8043756,-2.4965894,0.42118009538331735,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ifitm3,-0.80824065,-1.6236789,0.4189520513585826,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cd59a,-0.8101732,-1.4129596,0.4178406346336383,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Col1a2,-0.82132924,-24.714571,0.411458763146922,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kcnc1,-0.82132924,-24.464445,0.411458763146922,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
B230323A14Rik,-0.82132924,-24.806442,0.411458763146922,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Chrdl1,-0.82132924,-24.596588,0.411458763146922,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
A2m,-0.8273904,-4.0227985,0.40801583423760746,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfhx4,-0.8325731,-2.8898644,0.40508553859615226,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Oxnad1,-0.8432899,-2.1482375,0.3990663282161213,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Myoc,-0.845486,-25.528074,0.39783956234103035,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Car8,-0.845486,-24.648249,0.39783956234103035,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ampd3,-0.8459252,-1.0888697,0.39759448219326177,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rnd3,-0.85040516,-3.6124651,0.3950998672616981,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sema5b,-0.86964273,-24.519447,0.3844956880128576,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
2610035D17Rik,-0.86964273,-24.645346,0.3844956880128576,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfp521,-0.86964273,-24.63419,0.3844956880128576,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gli1,-0.86964273,-24.763689,0.3844956880128576,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dennd2a,-0.87148744,-1.7711653,0.3834880774948063,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ablim1,-0.8801838,-1.6148163,0.37875972817537784,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Erc1,-0.9029351,-2.7090929,0.36656034293369555,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dhrs3,-0.90680015,-0.96063626,0.3645124777710498,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cecr2,-0.9179562,-24.967365,0.358641798745582,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ttc23,-0.9179562,-24.85198,0.358641798745582,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Utp14b,-0.9179562,-24.870848,0.358641798745582,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sgms1,-0.9383357,-2.066021,0.34807191728119147,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptpn4,-0.9384236,-1.7206151,0.34802679039644624,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdh4,-0.9421129,-24.905733,0.3461348207403493,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Otx2,-0.9421129,-24.77123,0.3461348207403493,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pdgfrl,-0.9421129,-24.954735,0.3461348207403493,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Palld,-0.9421129,-24.811543,0.3461348207403493,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plekhg1,-0.949316,-2.6492677,0.34245989790710185,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Orc6,-0.95722187,-3.4695187,0.33845527412248755,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Adamts9,-0.9662697,-24.901072,0.33390925322956255,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pdgfd,-0.96741164,-3.2393987,0.33333829544920335,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Itpr2,-0.97830415,-0.5802785,0.32792392759458644,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tbc1d24,-0.98041236,-1.9428211,0.3268826133601054,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pard3,-0.99780524,-4.372435,0.31837382350842347,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gm973,-1.0145831,-24.872715,0.3103045676588734,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Srgap1,-1.0145831,-24.986433,0.3103045676588734,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dpp6,-1.0234553,-2.3338706,0.30609263494288563,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rgs7,-1.0403211,-3.3914864,0.2981907557865584,0.9956285669000281,astrocyte_vs_microglial cell,astrocyte,microglial cell
Abca1,-1.0451524,-0.878345,0.29595252803783867,0.9898077860797281,astrocyte_vs_microglial cell,astrocyte,microglial cell
Npy,-1.04647,-2.9702046,0.2953440590347629,0.9894273334497921,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gjb2,-1.0628966,-24.989569,0.2878288228426078,0.9658685330288853,astrocyte_vs_microglial cell,astrocyte,microglial cell
Phf21b,-1.0628966,-24.985493,0.2878288228426078,0.9658685330288853,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptprt,-1.0628966,-24.912766,0.2878288228426078,0.9658685330288853,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lpp,-1.0737013,-2.1981542,0.28295657813660646,0.9543223545922647,astrocyte_vs_microglial cell,astrocyte,microglial cell
Qdpr,-1.078357,-0.8412167,0.28087448485542177,0.9489002866737223,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tcf7l1,-1.0870534,-24.987864,0.27701321462000705,0.9374389665651678,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rbp1,-1.0870534,-25.057974,0.27701321462000705,0.9374389665651678,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ephb1,-1.0893373,-3.6454825,0.2760051693432882,0.937199216785359,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdk8,-1.1112101,-25.111586,0.2664779105968489,0.9063874510096901,astrocyte_vs_microglial cell,astrocyte,microglial cell
Bmp7,-1.1112101,-25.102032,0.2664779105968489,0.9063874510096901,astrocyte_vs_microglial cell,astrocyte,microglial cell
Grid1,-1.1121764,-3.4187908,0.26606231167557626,0.9063874510096901,astrocyte_vs_microglial cell,astrocyte,microglial cell
Porcn,-1.117974,-4.2907705,0.2635780890532846,0.902664688538646,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rmst,-1.1189402,-3.0120306,0.263165612888966,0.902664688538646,astrocyte_vs_microglial cell,astrocyte,microglial cell
Reln,-1.1432728,-2.98065,0.25292537859125774,0.8721564779008888,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tshz2,-1.1515299,-1.9892935,0.24951428873865766,0.8621296329917681,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sned1,-1.1595236,-25.202227,0.24624281555087502,0.8535279568487869,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sod3,-1.1613684,-3.58633,0.24549214910225003,0.8524032954939238,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pltp,-1.1642672,-2.1834564,0.2443157758089297,0.8497940028136687,astrocyte_vs_microglial cell,astrocyte,microglial cell
Heyl,-1.1655848,-4.3192577,0.24378237115158352,0.849415927357434,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ctif,-1.1959783,-2.4923053,0.23170501294383028,0.8115762274740116,astrocyte_vs_microglial cell,astrocyte,microglial cell
Phf21a,-1.2001948,-1.5210865,0.23006369967925366,0.8072410515061533,astrocyte_vs_microglial cell,astrocyte,microglial cell
Emid1,-1.2078371,-25.227118,0.2271099274357513,0.798277425081727,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmem164,-1.2082763,-1.7106434,0.22694099586029448,0.798277425081727,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zhx2,-1.2154794,-4.4727817,0.22418329490920463,0.7907699996797343,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gli2,-1.2319938,-25.219147,0.21795138401225322,0.7715093239371796,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ehbp1,-1.2321695,-3.5548854,0.21788576333269116,0.7715093239371796,astrocyte_vs_microglial cell,astrocyte,microglial cell
Magi2,-1.2339264,-3.7209637,0.21723033756416743,0.7715093239371796,astrocyte_vs_microglial cell,astrocyte,microglial cell
Utrn,-1.2379671,-4.3156304,0.2157282428402152,0.7677161666911572,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pcdh11x,-1.2414808,-3.2095149,0.21442816648817797,0.7644497914017039,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fgd6,-1.2561506,-25.25911,0.2090613787549973,0.7466477812678475,astrocyte_vs_microglial cell,astrocyte,microglial cell
4932438H23Rik,-1.2561506,-25.411375,0.2090613787549973,0.7466477812678475,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hes1,-1.2766179,-0.8668692,0.20173716722429258,0.7230722839580378,astrocyte_vs_microglial cell,astrocyte,microglial cell
Smoc1,-1.3044641,-25.206726,0.1920754026580691,0.692163613182231,astrocyte_vs_microglial cell,astrocyte,microglial cell
Abtb2,-1.3286208,-25.334618,0.18397310250165366,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ctnna2,-1.3286208,-25.322401,0.18397310250165366,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Prdm5,-1.3286208,-25.369505,0.18397310250165366,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Prkd1,-1.3286208,-25.3781,0.18397310250165366,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rfx3,-1.3286208,-25.40379,0.18397310250165366,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lgr6,-1.3286208,-25.526228,0.18397310250165366,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sdk2,-1.3286208,-25.293318,0.18397310250165366,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sema6a,-1.3352969,-4.1973624,0.1817792071262746,0.6677789564488336,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plcb4,-1.3527776,-25.430119,0.17612670584477574,0.6487171485995423,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lpar4,-1.3527776,-25.355198,0.17612670584477574,0.6487171485995423,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fxyd6,-1.3531289,-2.7471535,0.17601444675795674,0.6487171485995423,astrocyte_vs_microglial cell,astrocyte,microglial cell
Anks1,-1.3574332,-2.4723089,0.17464360000318935,0.6468281481599605,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cyp7b1,-1.3581359,-4.1897187,0.17442054722673506,0.6468281481599605,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc7a5,-1.3639336,-1.5526726,0.17258847226924323,0.6415928337146588,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gle1,-1.3663932,-1.5661236,0.17181559091301768,0.6399090909237157,astrocyte_vs_microglial cell,astrocyte,microglial cell
Papss2,-1.3769343,-25.312305,0.16853256284306606,0.6288528464293509,astrocyte_vs_microglial cell,astrocyte,microglial cell
Igsf21,-1.3769343,-25.479511,0.16853256284306606,0.6288528464293509,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cyr61,-1.401091,-25.60153,0.16118685141758615,0.6071067850003244,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dpf3,-1.4057467,-4.1496897,0.15979935415721314,0.6053005839288376,astrocyte_vs_microglial cell,astrocyte,microglial cell
Adcy8,-1.4135647,-3.4866903,0.157489751845179,0.5976840677236395,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nrxn3,-1.4172541,-3.7872453,0.15640865148962077,0.5947097014814478,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfp462,-1.4252478,-25.465597,0.15408558941928063,0.5869927215972596,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rgs12,-1.4252478,-25.451563,0.15408558941928063,0.5869927215972596,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ppp1r14c,-1.4252478,-25.47938,0.15408558941928063,0.5869927215972596,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ralgapb,-1.4349104,-2.6819315,0.15131261001484034,0.5808545490013065,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sox5,-1.439654,-2.8619742,0.14996531888451378,0.5767896880173606,astrocyte_vs_microglial cell,astrocyte,microglial cell
Igf1r,-1.446945,-1.5293016,0.14791234911342763,0.5699897846374861,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptpn13,-1.4494045,-25.497633,0.14722464676287858,0.5684349295864037,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfp532,-1.4505465,-3.0016613,0.14690618854376372,0.5683024701886411,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccnd2,-1.4550265,-3.1688354,0.14566193800935748,0.5645811550750289,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tshz1,-1.456959,-3.2059188,0.14512769993890426,0.5636027182093369,astrocyte_vs_microglial cell,astrocyte,microglial cell
Meis1,-1.4582766,-4.9323096,0.14476430807034585,0.563285245409906,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dab2,-1.4595942,-3.4931216,0.1444016137830519,0.5629692545148223,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tpm1,-1.4713652,-1.6428326,0.14119238048129562,0.551532736255061,astrocyte_vs_microglial cell,astrocyte,microglial cell
Notch3,-1.4735613,-25.406532,0.14059975749644688,0.5502925929410837,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kcnd2,-1.4807644,-4.5625825,0.13866937556238046,0.5438014727936489,astrocyte_vs_microglial cell,astrocyte,microglial cell
Wwtr1,-1.4821699,-4.823625,0.13829510731858263,0.5433992429020928,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dclk2,-1.4844538,-2.7394536,0.13768858217210264,0.5420810321736325,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zeb1,-1.4860349,-1.7240655,0.13726988293624054,0.5420810321736325,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptprg,-1.497718,-25.52075,0.1342065317741613,0.5325656022784179,astrocyte_vs_microglial cell,astrocyte,microglial cell
Morn2,-1.4980694,-1.6253824,0.13411522655457203,0.5325656022784179,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nav2,-1.5011438,-0.87315273,0.13331835390131044,0.531148820323946,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dock1,-1.5056238,-3.3573945,0.13216376282394085,0.5275998515925783,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fads2,-1.5218748,-25.531994,0.12804046770127855,0.5138371047896105,astrocyte_vs_microglial cell,astrocyte,microglial cell
Srxn1,-1.536808,-3.7316031,0.12434033228620545,0.5003635102060582,astrocyte_vs_microglial cell,astrocyte,microglial cell
Arhgap31,-1.5389162,-1.7164607,0.12382474816290011,0.4992933393665327,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sdsl,-1.5460315,-25.722672,0.12209696302180402,0.49332106271435966,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cacng4,-1.5701883,-25.64157,0.11637132662092174,0.4740176237104755,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tcf7l2,-1.575898,-1.497611,0.11504931040308408,0.4695890220534044,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zic1,-1.5791482,-4.9818406,0.1143020712016528,0.4674931337490912,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pde4b,-1.5803779,-2.7746072,0.11402033024280075,0.4672964354213146,astrocyte_vs_microglial cell,astrocyte,microglial cell
Grid2,-1.5975951,-4.327335,0.11013310577512588,0.45229201550359704,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nwd1,-1.6185017,-25.673357,0.10555451741071521,0.4343807300852478,astrocyte_vs_microglial cell,astrocyte,microglial cell
Antxr1,-1.6185017,-25.707493,0.10555451741071521,0.4343807300852478,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kcnn3,-1.6185017,-25.716043,0.10555451741071521,0.4343807300852478,astrocyte_vs_microglial cell,astrocyte,microglial cell
Wsb2,-1.6454694,-2.1794147,0.09987304308912062,0.4135529734539156,astrocyte_vs_microglial cell,astrocyte,microglial cell
Amotl1,-1.6495101,-1.9058309,0.09904315772566515,0.410967459442594,astrocyte_vs_microglial cell,astrocyte,microglial cell
Vim,-1.6526725,-3.62235,0.0983975289639158,0.4091373345692965,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccdc80,-1.6666396,-2.4743564,0.09558610676932978,0.39827544487220745,astrocyte_vs_microglial cell,astrocyte,microglial cell
Btbd3,-1.6748089,-2.1799767,0.09397173503444181,0.392366325822304,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ece1,-1.6835053,-2.351473,0.09227731187088115,0.38609753920870776,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nr2e1,-1.690972,-25.750736,0.0908421616634096,0.3808895667228914,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cachd1,-1.690972,-25.748798,0.0908421616634096,0.3808895667228914,astrocyte_vs_microglial cell,astrocyte,microglial cell
Frmpd1,-1.690972,-25.679474,0.0908421616634096,0.3808895667228914,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pvrl3,-1.7170613,-4.2561626,0.08596798630869136,0.363500999191084,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tcf12,-1.7196965,-2.560459,0.08548762366317814,0.36223569348804296,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plce1,-1.7383192,-3.971117,0.08215459283869839,0.34885177426198893,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gdf10,-1.7392855,-26.24084,0.08198456962296777,0.34885177426198893,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tspan12,-1.7439411,-4.4973307,0.08116936290426356,0.3461380081205269,astrocyte_vs_microglial cell,astrocyte,microglial cell
Aak1,-1.7625637,-2.4300048,0.07797409705996583,0.333222637008401,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sfrp5,-1.7634422,-26.02986,0.07782594313080948,0.333222637008401,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fat1,-1.7671316,-4.448479,0.07720619800606178,0.3313570729873896,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mapk4,-1.787599,-25.859776,0.07384074151943151,0.3182790582734117,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fars2,-1.8058702,-1.6250902,0.0709386182953487,0.307759732300862,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mcc,-1.809296,-3.7335021,0.07040502137493945,0.30610878858669327,astrocyte_vs_microglial cell,astrocyte,microglial cell
Boc,-1.8117557,-25.8431,0.07002396036511517,0.30511529570856283,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hipk2,-1.8315202,-1.830909,0.06702292671365835,0.2926765358675037,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nlgn1,-1.8351218,-3.2673354,0.06648764312524692,0.2909743681630062,astrocyte_vs_microglial cell,astrocyte,microglial cell
Alpl,-1.8359123,-26.010046,0.06637061439451133,0.2909743681630062,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lama2,-1.8426763,-4.6636286,0.06537628903471314,0.2880012732806746,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rlbp1,-1.8600692,-25.84613,0.0628757452072497,0.2775971090827801,astrocyte_vs_microglial cell,astrocyte,microglial cell
Acaca,-1.8662181,-4.6838055,0.06201085429619984,0.274384311045132,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ppp1r1b,-1.8767593,-2.1790135,0.060551098089140776,0.2685192819917551,astrocyte_vs_microglial cell,astrocyte,microglial cell
Acadvl,-1.8793945,-1.2479392,0.06019064275287474,0.26751396779055436,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tgfb2,-1.8842258,-25.872484,0.05953442860658269,0.26518676439457767,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pou2f1,-1.9029363,-1.7752936,0.057048848176451054,0.2546823579305851,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pink1,-1.905396,-1.1595352,0.05672861893699808,0.25381932410289965,astrocyte_vs_microglial cell,astrocyte,microglial cell
Xylt1,-1.9075042,-4.2958617,0.05645532860801683,0.2531629085561293,astrocyte_vs_microglial cell,astrocyte,microglial cell
Meg3,-1.9320123,-0.73296314,0.053357987043835375,0.2398111777251028,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nxn,-1.9325393,-25.911505,0.053292968605612646,0.2398111777251028,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dnaic1,-1.9566962,-26.056091,0.05038320824840809,0.22746369412373857,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ramp2,-1.9665345,-3.7962117,0.04923690277607993,0.22279141527637977,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fut8,-1.9840152,-3.5038128,0.0472541473694433,0.21430452321742993,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdh10,-2.0050097,-25.980043,0.04496202203976804,0.20483836920167672,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ghr,-2.053323,-26.047546,0.040041254666025004,0.1840977226024138,astrocyte_vs_microglial cell,astrocyte,microglial cell
Trpm3,-2.0852978,-4.955426,0.03704227572645762,0.17070173145833006,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lamb2,-2.1015487,-3.0182235,0.03559282651965673,0.16440104628016966,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kirrel3,-2.1016366,-26.195374,0.0355851250548709,0.16440104628016966,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rgs6,-2.1016366,-26.02799,0.0355851250548709,0.16440104628016966,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tnc,-2.1016366,-26.088955,0.0355851250548709,0.16440104628016966,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nbl1,-2.1048868,-2.2571015,0.035301168574977566,0.16440104628016966,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plp1,-2.1219282,-0.42113632,0.033843766303528894,0.15851881172613067,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mboat2,-2.1269352,-4.483347,0.03342546324951274,0.1569270575094495,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nfasc,-2.1437132,-4.1809416,0.032055873206226125,0.1508511680292994,astrocyte_vs_microglial cell,astrocyte,microglial cell
Snrk,-2.1446795,-2.8558824,0.03197848280358464,0.15084190001690867,astrocyte_vs_microglial cell,astrocyte,microglial cell
Chst11,-2.1760392,-2.7500036,0.029552320446602876,0.14039107100523932,astrocyte_vs_microglial cell,astrocyte,microglial cell
Bcar3,-2.196243,-4.385809,0.028074544963755405,0.13368830935121623,astrocyte_vs_microglial cell,astrocyte,microglial cell
Igdcc4,-2.1982634,-26.209692,0.027930332146702548,0.13331900786015535,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gng11,-2.220927,-2.6757612,0.02635591020129159,0.12610483349900284,astrocyte_vs_microglial cell,astrocyte,microglial cell
Prrx1,-2.220927,-4.4575834,0.02635591020129159,0.12610483349900284,astrocyte_vs_microglial cell,astrocyte,microglial cell
Bmpr1b,-2.2224202,-26.185076,0.026254916994727814,0.12610483349900284,astrocyte_vs_microglial cell,astrocyte,microglial cell
Csgalnact1,-2.2224202,-26.171925,0.026254916994727814,0.12610483349900284,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ifitm2,-2.246577,-26.113668,0.024667072926807043,0.11945313766008253,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fmn2,-2.2585237,-5.666437,0.023913033994000625,0.11608268929126518,astrocyte_vs_microglial cell,astrocyte,microglial cell
Adhfe1,-2.2707338,-26.20618,0.023163100605918842,0.11271581803366834,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mpzl1,-2.2798693,-3.9267104,0.02261543595495355,0.11058892887507848,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dbndd2,-2.2826803,-2.9348836,0.022449203672143536,0.1100451160399193,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptprd,-2.291816,-2.7126722,0.021916263141008124,0.1076966247715387,astrocyte_vs_microglial cell,astrocyte,microglial cell
Itih5,-2.2948904,-26.272009,0.021739400829528032,0.10709064448043365,astrocyte_vs_microglial cell,astrocyte,microglial cell
Egfr,-2.3048167,-3.991503,0.021176840450259277,0.10457698987782359,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ephx2,-2.3190472,-26.129332,0.02039247534321524,0.10095284823373882,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ctso,-2.3519003,-1.2183198,0.0186777752589128,0.09292425501946668,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gpx8,-2.3673608,-26.227837,0.017915461950423428,0.08935392493976771,astrocyte_vs_microglial cell,astrocyte,microglial cell
Islr,-2.3793952,-5.8035984,0.017341074714985413,0.08670537357492705,astrocyte_vs_microglial cell,astrocyte,microglial cell
Acaa2,-2.4270937,-2.4722395,0.015220322098078118,0.0770649220155854,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lrrc16a,-2.4282358,-5.871104,0.015172478948466855,0.07701765963688759,astrocyte_vs_microglial cell,astrocyte,microglial cell
